"ROW_ID","ID","STATE_NAME","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
85,"370010217022","North Carolina","Alamance County","Piedmont",2547,7.4597566,12.4064592,2.835249,0,0,5.3396152,17.2752258,15.7948718,7.878460438,60.7025,0.195896121,30,0.4,531.8470118,47.90869957,0,0.016084801,0.088160234,1.268331203,9.225074848,2637095,36640
86,"370010217023","North Carolina","Alamance County","Piedmont",1745,25.3868195,31.8295739,2.3516237,0,2.9380902,2.234957,19.1404012,15.7948718,7.878460438,60.7025,0.195896121,30,0.4,577.5441186,43.54376675,17.4528302,0.015884869,0.080095932,1.925118159,3.756169077,1825699,1918
87,"370010217031","North Carolina","Alamance County","Piedmont",2940,29.4217687,20.8449721,9.1506849,6.3446287,5.6267155,5.5442177,15.2380952,18.7692308,7.893019507,60.82667,0.19164461,40,0.4,569.0234893,242.2714367,2.864259,0.015599771,0.083385183,0.81366065,4.924301599,6257140,113994
88,"370010217032","North Carolina","Alamance County","Piedmont",3335,54.2128936,19.4302849,1.0328068,6.411398,5.3544869,9.2353823,8.3658171,18.7692308,7.893019507,60.82667,0.19164461,40,0.4,559.3922747,255.7882066,9.4024605,0.015157581,0.081508721,0.37886918,1.766783176,7329544,856622
89,"370010217033","North Carolina","Alamance County","Piedmont",1162,38.1239243,24.6730602,3.4700315,0,9.3877551,5.1635112,14.6299484,18.7692308,7.893019507,60.82667,0.19164461,40,0.4,530.3377917,43.38662814,5.4195804,0.015710819,0.086822091,1.281943908,1.961624322,9672651,1509141
90,"370010218011","North Carolina","Alamance County","Piedmont",2647,6.4601436,7.0884146,0.3159558,0.4343105,5.3216374,2.6067246,14.1669815,21.1282051,7.903490822,60.85776,0.113024373,30,0.3,483.0925865,12.94258506,30.6122449,0.016367224,0.106829619,0.291937946,1.273457572,22641648,857097
91,"370010218012","North Carolina","Alamance County","Piedmont",1119,7.6854334,15.6389634,6.2381853,0,5.0430504,7.1492404,24.6648794,21.1282051,7.903490822,60.85776,0.113024373,30,0.3,572.7088021,1.026495104,37.0441459,0.016259656,0.086299224,0.135331842,0.618308406,36663754,628572
92,"370010218013","North Carolina","Alamance County","Piedmont",1042,19.2898273,40.6909789,5.4205607,0,11.5802171,0.9596929,30.134357,21.1282051,7.903490822,60.85776,0.113024373,30,0.3,552.1677474,0.380820471,34.2436975,0.016568186,0.071691025,0.103465899,0.468561935,21786021,359760
93,"370010218021","North Carolina","Alamance County","Piedmont",2095,6.5393795,31.026253,11.8200837,0,9.1317365,6.300716,15.0357995,22.0512821,7.920264932,60.69804,0.098841358,30,0.3,450.3449183,1.213494843,9.6692112,0.017572686,0.11459455,0.106311542,0.326210902,22961110,251121
94,"370010218022","North Carolina","Alamance County","Piedmont",1808,6.6924779,19.3693694,0,0,10.0463679,5.199115,11.9469027,22.0512821,7.920264932,60.69804,0.098841358,30,0.3,385.8282146,1.075342453,12.8826531,0.018287455,0.093402535,0.08327797,0.07371591,49620494,393028
95,"370010218031","North Carolina","Alamance County","Piedmont",1847,6.3345966,42.2847861,1.430143,0,14.0589569,10.6659448,13.2106118,19.0769231,7.959103014,60.68832,0.096960894,30,0.3,534.1115015,0.344677421,16.8994413,0.016246979,0.057401894,0.171492516,0.121131016,47970270,843319
96,"370010218032","North Carolina","Alamance County","Piedmont",1485,9.3602694,51.043771,0.1779359,0,9.2745638,2.2895623,20.0673401,19.0769231,7.959103014,60.68832,0.096960894,30,0.3,327.5904737,0.539369832,21.1469534,0.018630589,0.06565618,0.078124203,0.206382494,46847204,605862
97,"370010219011","North Carolina","Alamance County","Piedmont",1568,21.619898,13.7755102,9.3714286,0,0.619469,4.9107143,13.8392857,13.9487179,7.914314521,60.50175,0.114754629,30,0.3,351.9833242,11.90339278,26.4401773,0.018862213,0.632560858,0.118245406,0.366572625,10495199,361935
98,"370010219012","North Carolina","Alamance County","Piedmont",2097,19.5040534,16.5775401,2.6290166,0,13.0829016,3.3857892,23.2236528,13.9487179,7.914314521,60.50175,0.114754629,30,0.3,339.7881059,4.695489663,7.9326923,0.02011595,0.241215522,0.129458392,1.296446035,23300848,640589
99,"370010219013","North Carolina","Alamance County","Piedmont",1340,7.6865672,14.5888594,2.9333333,0,8.7221095,22.8358209,20.7462687,13.9487179,7.914314521,60.50175,0.114754629,30,0.3,368.5156451,3.486275716,8.2437276,0.018829354,0.196241305,0.106797045,0.983196428,21640220,333028
100,"370010219021","North Carolina","Alamance County","Piedmont",1843,42.8648942,33.5322843,4.9345418,8.819133,12.9317269,5.1546392,9.3868692,19.3846154,7.952016712,60.29733,0.096019759,30,0.3,314.7250573,0.876376768,10.9625668,0.021352501,0.081573877,0.089032997,0.469419872,39566739,568268
101,"370010219022","North Carolina","Alamance County","Piedmont",492,2.6422764,16.8699187,0,0,10.1895735,5.6910569,38.2113821,19.3846154,7.952016712,60.29733,0.096019759,30,0.3,213.0913836,0.857990724,18.8405797,0.023801728,0.075774598,0.108775381,0.955880504,18295592,536583
102,"370010219023","North Carolina","Alamance County","Piedmont",1566,13.5376756,26.8199234,3.1137725,0,9.4812165,2.9374202,15.9003831,19.3846154,7.952016712,60.29733,0.096019759,30,0.3,217.184735,0.687111173,24.4444444,0.022568269,0.059354039,0.066175943,0.18017968,64305956,786315
103,"370010220011","North Carolina","Alamance County","Piedmont",2015,14.6898263,17.4887892,7.3461892,0.2453988,8.0814717,4.9627792,26.1538462,15.4871795,7.913749589,60.30218,0.11614942,30,0.3,189.4524611,28.62453622,26.5046296,0.019709994,0.769962524,0.143182623,1.041636592,8718427,420746
104,"370010220012","North Carolina","Alamance County","Piedmont",1642,23.2643118,20.3182375,3.3371692,3.3762058,17.6036866,9.683313,16.1388551,15.4871795,7.913749589,60.30218,0.11614942,30,0.3,195.1002185,4.095482121,8.5526316,0.021409639,0.195151859,0.282801565,0.810220502,20685875,735859
105,"370010220021","North Carolina","Alamance County","Piedmont",1791,30.7091011,25.7398102,8.7700535,8.7142857,17.8541492,6.588498,12.3394752,16.7179487,7.921070411,60.26106,0.102571992,30,0.3,149.1263956,4.462385183,2.7100271,0.022408706,0.205076456,0.453373301,1.143143214,17211005,171866
106,"370010220022","North Carolina","Alamance County","Piedmont",1285,34.7859922,65.4474708,6.2674095,0,10.604333,3.1906615,15.7976654,16.7179487,7.921070411,60.26106,0.102571992,30,0.3,173.4457485,1.32711424,8.6378738,0.022671342,0.114896315,0.250303403,0.906874814,12510417,89893
107,"370010220023","North Carolina","Alamance County","Piedmont",1160,34.2241379,21.8103448,4.0518639,0.2386635,21.8905473,0.7758621,15.862069,16.7179487,7.921070411,60.26106,0.102571992,30,0.3,165.0129215,1.160172212,15.1020408,0.024017833,0.096875915,0.325617085,0.26879402,25227735,551869
108,"370030401001","North Carolina","Alexander County","Piedmont",1089,0,50.0459137,5.2631579,0,6.5803668,1.5610652,19.9265381,17.5384615,8.053530137,60.44558,0.080659516,20,0.3,914.5601053,0.66837426,26.3157895,0.034089968,0.058855179,0.061894341,0,50648737,53933
109,"370030401002","North Carolina","Alexander County","Piedmont",548,33.3941606,51.8248175,0,0,13.6263736,10.7664234,15.6934307,17.5384615,8.053530137,60.44558,0.080659516,20,0.3,950.2733672,1.109293351,11.9760479,0.040228125,0.051518345,0.072333294,0.085565275,19822546,13217
110,"370030401003","North Carolina","Alexander County","Piedmont",1467,0,33.6059986,11.533052,0,15.2444871,3.6128153,19.4955692,17.5384615,8.053530137,60.44558,0.080659516,20,0.3,781.5802458,0.620663677,5.7488654,0.046586659,0.062561314,0.060776849,0.12074289,84883823,109889
111,"370030402001","North Carolina","Alexander County","Piedmont",1137,1.4951627,22.6330027,0,0,15.6492786,3.8698329,29.2875989,19.7948718,7.72365589,59.23167,0.078725351,20,0.3,1105.295037,1.084010722,27.9710145,0.029912752,0.06043681,0.067838111,0.10443485,55677209,41537
112,"370030402002","North Carolina","Alexander County","Piedmont",617,52.5121556,51.0534846,0,0,11.7647059,1.6207455,20.9076175,19.7948718,7.72365589,59.23167,0.078725351,20,0.3,1318.335778,2.258885975,15.0943396,0.03186768,0.048846234,0.074230486,0.455402922,16510439,7162
113,"370030402003","North Carolina","Alexander County","Piedmont",1960,8.1122449,37.8061225,27.9356061,0,15.4150198,1.8877551,22.6530612,19.7948718,7.72365589,59.23167,0.078725351,20,0.3,1968.0238,0.974882008,10.7212476,0.02691569,0.056403752,0.067470156,0.120908721,98490328,33699
114,"370030403001","North Carolina","Alexander County","Piedmont",852,0.1173709,35.4460094,6.3131313,0,8.1034483,7.629108,20.3051643,23.0769231,7.963222466,59.93851,0.092567018,30,0.3,2154.67042,1.596599404,22.6120858,0.031540551,0.079811538,0.116403681,0.346623945,38401977,75418
115,"370030403002","North Carolina","Alexander County","Piedmont",2206,4.3517679,40.1178604,3.5820896,0,23.7876802,3.6718042,19.6282865,23.0769231,7.963222466,59.93851,0.092567018,30,0.3,3592.448031,2.852106066,13.0122951,0.028645945,0.103352367,0.083550465,0.349991239,34608573,232356
116,"370030404001","North Carolina","Alexander County","Piedmont",1677,37.2093023,37.7108434,1.7021277,0,21.1583012,5.4859869,31.1270125,21.5384615,8.050302192,60.50886,0.121333445,30,0.3,1075.131108,16.7127308,23.5135135,0.039631822,0.051140283,0.107718941,0.972623321,18039645,68320
117,"370030404002","North Carolina","Alexander County","Piedmont",1335,26.4419476,40.8710218,0.744879,0,24.7767857,4.4194757,19.5505618,21.5384615,8.050302192,60.50886,0.121333445,30,0.3,1134.631718,44.81193815,21.8408736,0.036852194,0.05417682,0.119044228,2.072767525,8489189,36386
118,"370030404003","North Carolina","Alexander County","Piedmont",1392,23.5632184,32.519685,0,2.4305556,22.8735632,8.1896552,24.2816092,21.5384615,8.050302192,60.50886,0.121333445,30,0.3,1432.871062,23.91643393,16.16,0.034126906,0.058964319,0.114037598,1.355442068,8509735,81984
119,"370030404004","North Carolina","Alexander County","Piedmont",1159,12.9421915,36.5832614,3.9711191,0,6.1538462,3.4512511,20.1898188,21.5384615,8.050302192,60.50886,0.121333445,30,0.3,1402.916047,29.21492313,24.0072202,0.033326851,0.053450202,0.095389571,1.788594536,10540638,44955
120,"370030404005","North Carolina","Alexander County","Piedmont",781,37.0038412,26.6325224,1.3100437,1.4619883,18.3823529,4.4814341,32.2663252,21.5384615,8.050302192,60.50886,0.121333445,30,0.3,1177.326628,14.8336459,23.9185751,0.035050227,0.049362875,0.092781147,2.574776056,6026781,14012
121,"370030405001","North Carolina","Alexander County","Piedmont",1479,41.3116971,40.7707911,4.3710021,0,3.655914,6.2880325,12.1027721,22.1538462,8.334583836,61.9864,0.102892663,30,0.3,1104.015332,0.983518634,34.4101124,0.066020708,0.101798157,0.087016418,0.757255436,6721485,15273
122,"370030405002","North Carolina","Alexander County","Piedmont",596,16.1073826,53.6912752,0,0,13.4122288,6.7114094,42.6174497,22.1538462,8.334583836,61.9864,0.102892663,30,0.3,1034.049623,5.024573866,30.5,0.050016477,0.06843844,0.084763764,0.783314845,22229613,166235
123,"370030405003","North Carolina","Alexander County","Piedmont",1716,0.7575758,27.4383079,3.3838973,0,17.9966044,6.4685315,15.5594406,22.1538462,8.334583836,61.9864,0.102892663,30,0.3,1150.716603,13.36589465,7.5144509,0.047753374,0.064106997,0.114836934,1.002876216,21462018,95758
124,"370030405004","North Carolina","Alexander County","Piedmont",2846,1.3000703,26.0777385,1.9795658,1.997897,12.1431808,1.5108925,19.9226985,22.1538462,8.334583836,61.9864,0.102892663,30,0.3,1546.090792,1.435343866,2.5075226,0.057807936,0.079431018,0.133968311,0,60739587,1077539
125,"370030406001","North Carolina","Alexander County","Piedmont",1525,15.3442623,5.7704918,4.4340723,0,17.1287129,2.2295082,17.9672131,21.3333333,8.229665479,61.24398,0.114047854,30,0.3,1433.061787,4.510102777,12.6656848,0.037830122,0.078370482,0.348065985,0.30321678,21676691,297368
126,"370030406002","North Carolina","Alexander County","Piedmont",2313,11.6299179,15.3912668,6.4279902,0,14.1896025,0,14.3104194,21.3333333,8.229665479,61.24398,0.114047854,30,0.3,1870.811614,1.403649163,7.5445816,0.037946626,0.117965486,0.242603464,0.03157961,18918086,2506014
127,"370030406003","North Carolina","Alexander County","Piedmont",2232,25.2240143,46.4720195,0,0,26.0097919,3.6738351,12.1415771,21.3333333,8.229665479,61.24398,0.114047854,30,0.3,1234.918928,8.672876095,23.9845261,0.039536824,0.06286386,0.214545063,0.218985179,14536414,12255
128,"370030406004","North Carolina","Alexander County","Piedmont",682,0,73.7536657,0,0,13.3171913,31.9648094,13.7829912,21.3333333,8.229665479,61.24398,0.114047854,30,0.3,1600.72162,2.270496684,4.3478261,0.043926198,0.075549641,1.090662531,0.192799155,16191162,645558
129,"370030407001","North Carolina","Alexander County","Piedmont",1012,3.458498,32.2134387,0,0,7.1782178,8.1027668,21.9367589,20.5128205,8.140684658,60.69316,0.106546401,30,0.3,3233.12927,8.122520367,13.6258661,0.031875761,0.187536608,0.101823853,0.220002576,9876601,436794
130,"370030407002","North Carolina","Alexander County","Piedmont",2377,13.2519983,55.8623619,3.4591195,0,14.0127389,6.7311737,15.39756,20.5128205,8.140684658,60.69316,0.106546401,30,0.3,6415.700358,8.575314695,20.5755396,0.028890145,0.152819304,0.088401561,0.178995775,11466105,289779
131,"370030407003","North Carolina","Alexander County","Piedmont",1412,3.1869688,13.8101983,7.008761,0,8.5178876,1.0623229,29.2492918,20.5128205,8.140684658,60.69316,0.106546401,30,0.3,7604.646595,18.39195565,5.9602649,0.030288821,0.353338451,0.123000432,0.623056519,9249322,977496
132,"370030407004","North Carolina","Alexander County","Piedmont",2081,11.7251322,13.358962,1.9791667,0,9.261577,0.7688611,20.9514656,20.5128205,8.140684658,60.69316,0.106546401,30,0.3,3386.502831,10.49951618,14.0443506,0.032871339,0.265286279,0.114315514,0.347184058,9641480,2113051
133,"370059501001","North Carolina","Alleghany County","Mountains",1049,12.7740705,41.7540515,9.1880342,0,19.0348526,1.9065777,20.8770257,15.5897436,6.887800822,57.64041,0.055002582,20,0.2,25.67509607,0.958188357,15.9090909,0.032323917,0.065183569,0.049769854,0.107286296,62765048,758188
134,"370059501002","North Carolina","Alleghany County","Mountains",1286,21.3063764,49.222395,5.0438596,3.030303,20.3125,6.6096423,27.1384137,15.5897436,6.887800822,57.64041,0.055002582,20,0.2,31.33658793,1.818979834,12.6394052,0.029032821,0.06418334,0.049339991,0.307629803,60613794,131058
135,"370059501003","North Carolina","Alleghany County","Mountains",845,0.3550296,54.4378698,9.2643052,0,24.3867244,1.6568047,29.704142,15.5897436,6.887800822,57.64041,0.055002582,20,0.2,23.91445206,0.437975888,14.1833811,0.038711842,0.042792149,0.035752166,0.128310523,51630800,123739
136,"370059501004","North Carolina","Alleghany County","Mountains",917,2.2900763,44.9291167,2.48307,0,11.9170985,6.2159215,19.0839695,15.5897436,6.887800822,57.64041,0.055002582,20,0.2,28.9144277,0.283077769,13.5319149,0.035225093,0.039190761,0.035714316,0.070323031,63743249,274553
137,"370059502001","North Carolina","Alleghany County","Mountains",1013,12.8331688,26.5182186,1.3888889,0,14.8101266,3.6525173,29.7137216,24.1025641,6.696036712,57.53662,0.06360985,20,0.2,20.25238984,0.608884324,18.798151,0.044608455,0.043750632,0.036743194,0.735090188,39975943,188766
138,"370059502002","North Carolina","Alleghany County","Mountains",760,34.8684211,50.3947368,0,0,21.0702341,2.7631579,33.1578947,24.1025641,6.696036712,57.53662,0.06360985,20,0.2,20.09494301,0.52610633,11.0843374,0.043587651,0.043613383,0.03632825,1.936956425,13877269,269272
139,"370059502003","North Carolina","Alleghany County","Mountains",1343,17.274758,61.5785555,0.6507592,0,37.7637131,4.988831,15.6366344,24.1025641,6.696036712,57.53662,0.06360985,20,0.2,19.22891498,0.449678839,9.5317726,0.049617303,0.038937828,0.035393651,2.448416271,10549963,99493
140,"370059502004","North Carolina","Alleghany County","Mountains",773,9.9611902,52.4147727,8.3056478,1.3157895,25.5555556,1.6817594,33.1177232,24.1025641,6.696036712,57.53662,0.06360985,20,0.2,17.74362489,0.393469375,13.0311615,0.050984623,0.038770136,0.036452283,1.719284606,13230940,15818
141,"370059503001","North Carolina","Alleghany County","Mountains",1232,21.0227273,54.8701299,9.8720293,10.2189781,9.8843323,9.3344156,26.948052,17.1282051,6.572379178,57.51473,0.05002293,20,0.2,5.54120076,0.33135886,18.8888889,0.058310762,0.031694175,0.048113521,0.105730193,84199346,1571311
142,"370059503002","North Carolina","Alleghany County","Mountains",965,9.119171,43.4196891,0,0,27.6510067,2.0725389,41.3471503,17.1282051,6.572379178,57.51473,0.05002293,20,0.2,6.78901465,0.143615915,14.3719807,0.088269048,0.029058706,0.057454739,0.028802967,114801872,152430
143,"370059503003","North Carolina","Alleghany County","Mountains",727,1.9257221,35.9009629,2.4242424,0,12.2149837,0.6877579,35.9009629,17.1282051,6.572379178,57.51473,0.05002293,20,0.2,15.91714586,0.244933363,15.8805031,0.076014349,0.034246004,0.043614833,0.041888638,92832056,102594
144,"370079201001","North Carolina","Anson County","Piedmont",513,21.6374269,28.6549708,0,0,9.1445428,18.3235867,29.2397661,22.5641026,7.968992055,60.5466,0.101040193,30,0.4,105.948259,9.371647975,0,0.069734727,0.063008445,0.079911763,0.095824987,144576625,8525708
145,"370079201002","North Carolina","Anson County","Piedmont",1152,46.6145833,29.7743056,8.7155963,0,17.7297297,0,16.40625,22.5641026,7.968992055,60.5466,0.101040193,30,0.4,120.3812123,16.00269251,24.9221184,0.079116185,0.061285794,0.079931997,0.061030671,100016888,2748928
146,"370079201003","North Carolina","Anson County","Piedmont",1313,86.0624524,56.2071592,8.3657588,0,12.2182681,6.3975628,10.5864433,22.5641026,7.968992055,60.5466,0.101040193,30,0.4,121.0301823,32.87662637,26.2711864,0.060839658,0.061845362,0.062456946,0.308855959,18639557,51746
147,"370079202001","North Carolina","Anson County","Piedmont",1733,42.8159261,39.6422389,2.2580645,0,17.3979985,7.0975188,23.3121754,15.7948718,8.218085753,61.07848,0.100431437,30,0.4,419.1782824,5.799309616,28.5882353,0.029063725,0.084339123,0.031934584,0.059620491,176905222,1173904
148,"370079203011","North Carolina","Anson County","Piedmont",875,11.4285714,40.0465658,0,0,16.9657423,6.7428571,26.5142857,20.9230769,8.269009589,61.91682,0.104755658,30,0.4,648.8389315,1.081148038,13.6263736,0.028159964,0.072050122,0.036766958,0.059345557,109436925,109999
149,"370079203012","North Carolina","Anson County","Piedmont",2007,54.5092177,34.5789736,6.3663075,7.5177305,23.7800155,3.3383159,21.9232686,20.9230769,8.269009589,61.91682,0.104755658,30,0.4,364.3550987,27.46997203,20.4026846,0.028118833,0.281799663,0.036060092,0.317837403,40842331,0
150,"370079203013","North Carolina","Anson County","Piedmont",1551,25.4674404,42.617666,1.3254786,0,21.9886823,1.6118633,15.4094133,20.9230769,8.269009589,61.91682,0.104755658,30,0.4,381.1487357,32.92108012,40.078329,0.026183994,0.113706363,0.045392417,0.059941274,80442691,9356
151,"370079203021","North Carolina","Anson County","Piedmont",461,32.7548807,42.0824295,0,0,6.8877551,5.6399132,12.1475054,20.9230769,8.269009589,61.91682,0.104755658,30,0.4,249.9798599,5.319372014,56.1643836,0.029200085,0.186701186,0.044171147,0.045994678,84665736,21584
152,"370079204001","North Carolina","Anson County","Piedmont",505,51.0891089,65.7425743,0,0,14.6341463,2.1782178,23.960396,25.9487179,8.103063836,60.93305,0.111356746,30,0.4,214.8791866,10.06086137,34.7079038,0.04345861,0.100423172,0.047398233,0.381822727,54833113,59342
153,"370079204002","North Carolina","Anson County","Piedmont",572,71.6783217,53.6713287,0,0,2.9411765,1.9230769,6.993007,25.9487179,8.103063836,60.93305,0.111356746,30,0.4,342.2833581,58.34905257,21.3973799,0.035586781,0.211262817,0.03982943,0.667198188,45187754,0
154,"370079204003","North Carolina","Anson County","Piedmont",1676,84.9045346,74.6420048,18.2748538,0,8.423913,17.7207637,11.6945107,25.9487179,8.103063836,60.93305,0.111356746,30,0.4,108.8716449,121.8789855,32.1705426,0.043909594,0.105650032,0.050402106,6.794716072,6254661,12444
155,"370079205011","North Carolina","Anson County","Piedmont",922,73.6442516,57.5921909,0,0,33.4360555,11.3882863,9.978308,23.2820513,8.040687123,61.10362,0.118254022,30,0.4,187.2410711,6.454041828,13.0769231,0.038806733,0.13428645,0.049880884,0.069274249,55964191,261792
156,"370079205021","North Carolina","Anson County","Piedmont",749,74.0987984,77.6998598,24.2424242,0,43.3811802,4.2723632,32.8437917,23.2820513,8.040687123,61.10362,0.118254022,30,0.4,233.9319335,111.9192316,30.9692671,0.041366288,0.121924785,0.048993773,6.549588825,4215565,0
157,"370079205022","North Carolina","Anson County","Piedmont",531,61.0169492,8.6629002,8.2887701,0,1.2019231,0,29.566855,23.2820513,8.040687123,61.10362,0.118254022,30,0.4,52.71843918,19.56719922,36.5517241,0.042212943,0.113259024,0.051586397,3.177846991,2976846,0
158,"370079205023","North Carolina","Anson County","Piedmont",1511,71.2772998,51.3202437,8.190709,0,5.4054054,4.2356056,21.7074785,23.2820513,8.040687123,61.10362,0.118254022,30,0.4,76.61746737,21.89650299,37.6327769,0.050170469,0.081127208,0.061505704,0.398665575,24194210,80206
159,"370079205024","North Carolina","Anson County","Piedmont",1578,51.1406844,40.0407886,12.1546961,0,23.2537577,0,28.0735108,23.2820513,8.040687123,61.10362,0.118254022,30,0.4,58.12257515,64.26600142,40,0.044550938,0.100854352,0.053338301,6.232494289,4397312,0
160,"370079206001","North Carolina","Anson County","Piedmont",1425,39.7894737,44.2105263,6.8119891,0,16.6048238,3.3684211,17.6140351,25.5384615,7.929390685,61.21784,0.08885516,30,0.4,161.4855518,1.573896224,19.7387518,0.038491845,0.072990824,0.059249141,0.050844227,237270726,356859
