"CNTY_ID","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
56,"Macon County","Mountains",36532,11.1807432035714,38.4198828142857,5.17260085357143,0.806529485714286,12.1242637821429,4.17283921428571,30.1807347214286,20.7362637428571,6.5565909815,59.8800864285714,0.06525926075,20,0.275,0.491643053571429,25.3297640181429,16.2966096392857,0.0231071926785714,0.0305486421428571,0.0221028221428571,1.20956813957143,1335344502,10604264
57,"Madison County","Mountains",21269,6.08139408823529,34.2357359941176,2.96671929411765,0.0184689235294118,10.7001370411765,4.8232443,24.2790737470588,19.4751131235294,6.39236719570588,58.2393494117647,0.0707510666470588,20,0.223529411764706,852.447098464706,7.56120613623529,22.3697037470588,0.0335412045882353,0.110314470352941,0.092856534,0.404810442470588,1164498325,4840167
58,"Martin County","Coastal Plain",20142,47.0470396473684,41.1838527105263,9.51970976842105,0.906591852631579,15.4004638684211,5.46085442105263,22.5303820315789,21.3225371052632,6.71455989915789,59.5686736842105,0.0885808307894737,20,0.3,324.527628925789,25.823209359,26.0178942842105,0.0337545823684211,0.0281795126315789,0.0374332008421053,7.64859139694737,831591790,572621
59,"McDowell County","Mountains",44527,12.8403617090909,36.3722787393939,6.24661008181818,0.921274063636364,14.4413026636364,4.65001784242424,21.0794876757576,21.3302253272727,6.74717726272727,59.1363912121212,0.100515284181818,23.030303030303,0.3,95.7950082560606,29.1779686840909,21.058795969697,0.0275346869090909,0.186519105575758,0.176982535666667,1.84847190906061,1139476688,13977729
60,"Mecklenburg County","Piedmont",942044,52.9813938126894,27.2412704007576,4.66899484791667,4.92913589564394,9.67067030473485,6.32843802348485,12.6355155636364,19.3945221450758,9.13782514374242,68.9564642992424,0.308579294267045,31.1174242424242,0.429734848484848,7337.16560029545,181.907614780542,13.0353163030303,0.0656318429791667,0.501032226405303,1.1022926280303,5.92523678153409,1190525821,56446336
61,"Mitchell County","Mountains",12819,10.5015897111111,35.9332466222222,7.68853872222222,0.671047544444444,11.0601065444444,5.16557861111111,24.1348577222222,20.5811966,6.15640789966667,58.23962,0.0569142456666667,20,0.2,593.3663459,12.5474870057778,26.7572411777778,0.0212246877777778,0.0354995857777778,0.257918285333333,0.773213218222222,329630288,555897
62,"Montgomery County","Piedmont",25891,34.4238996590909,38.5346977681818,3.37197218181818,1.49704474545455,18.6397165,4.99758413181818,22.1090340545455,21.8181818,8.1994765755,60.0166386363636,0.0978160478636364,30,0.4,573.668627445454,3.80929948104545,25.0000046363636,0.0244652108636364,0.248380047636364,0.0260581547727273,0.707306104,1273075627,25886753
63,"Moore County","Piedmont",87911,25.1457548848485,26.9563160318182,4.5976013530303,1.34320187272727,9.38126491818182,5.57938465606061,23.8482702333333,17.3100233090909,7.93542509751515,59.5091292424242,0.11397539830303,30.9090909090909,0.328787878787879,87.3639239162121,35.7197635086515,15.1517335090909,0.243503752015152,0.0835948003181818,0.0310758464393939,1.33496973148485,1633237341,15009594
64,"Nash County","Coastal Plain",94628,54.1175328625,35.5053948611111,6.86593396944444,0.564277111111111,12.8227075847222,5.36820770972222,19.3807796680556,21.7407407319444,7.70924528530556,60.0330044444444,0.159299098375,24.5833333333333,0.3,220.898664326111,55.0986801282917,20.0781123236111,0.014474656125,0.235536483638889,0.1083706555,4.97245540508333,1399742831,6174819
65,"New Hanover County","Coastal Plain",191854,23.7267503007813,31.0592127671875,4.2815995171875,0.96993497421875,6.6873113796875,4.633285934375,18.8083324023438,19.8525641046875,5.3596669225,58.90025515625,0.15318179246875,22.109375,0.43671875,2085.02971855859,126.037970404531,18.0659696132813,0.117932679585938,0.354407872914063,0.731217897492187,5.24465544236719,452554529,72108705
